Carbon_fibre,Glass_fibre,lf,Vc,SmAvg,G,GiicmAvg,Initial_stiffness,Ultimate_strain,Pseudo_ductile_strain,Ultimate_strength,Yield_strength
K13D,C100,6516.870715,0.468341172,56.707636,1360.673471,0.993329424,219217.9031,3.58,3.230090713,767.0638023,374.3353651
K13D,C100,9535.659117,0.655184688,71.48413039,1106.646982,0.642523193,305421.3817,2.96,2.772835271,571.6411001,418.2399635
K13D,C100,6142.505872,0.457284827,48.80924402,1280.109353,0.953008339,212667.4816,3.58,3.225535789,753.8301099,375.9778383
K13D,C100,5900.724689,0.556929778,68.06324321,1724.657194,0.935312097,256356.1159,3.52,3.251026947,689.5288727,429.7559407
K13D,C124,9960.043257,0.561043312,98.0953671,1655.283799,0.645074612,310953.2166,1.68,1.319448246,1121.147275,496.6253252
T1000GB,C100,11916.192,0.146394329,47.53030785,1749.410733,0.828075777,55405.31615,2.64,0.902076679,962.9019105,608.559335
T1000GB,C124,6195.639185,0.000196698,98.08147905,1017.490568,0.960197241,121539.6226,1.14,0.041041941,1335.669478,1335.669478
C320,C124,10436.28963,0.057147986,78.92231977,1039.942429,0.755275184,122610.6802,1.32,0.110415092,1483.080284,1466.676409
XN-90,C100,8696.181236,0.410080326,60.36873423,1225.940542,0.821602397,193939.5597,3.62,3.188288172,837.260018,395.6743173
K13D,C100,4866.508181,0.591907163,60.55356653,1627.135133,0.875588233,266962.9527,3.6,3.361399028,636.9762006,463.3702374
C320,C124,10809.30769,0.199903366,72.35107205,1096.090689,0.737029898,123060.3488,1.3,0.222066508,1326.508715,1247.050107
T1000GB,C124,9741.524668,0.000590843,52.11774919,1061.663852,0.889827064,121970.5626,1.5,0.126046613,1675.818676,1604.544254
K13D,C100,4405.134792,0.568694186,62.22288292,1089.613351,0.777566855,249532.4957,3.74,3.478093399,653.5420781,448.9842385
XN-90,C100,6026.481928,0.508562884,90.34396434,1129.842315,0.76325336,228601.6924,3.46,3.11705159,783.985869,476.6777996
C320,T300,11264.66431,0.547715587,81.19065243,1481.103913,0.669827409,123591.0917,0.94,0.148844463,977.7977653,971.0048375
K13D,C100,4434.106668,0.561797945,47.07667371,1104.884137,0.743597914,246371.2549,3.64,3.386543698,624.4434718,435.2360598
XN-90,C100,10051.89238,0.24380509,69.01664001,1530.041611,0.944682019,130289.1595,3.28,2.552163161,948.2925002,297.0061763
XN-90,C100,11699.55689,0.275660999,80.64412392,1725.543285,0.730614739,118509.4402,3.24,2.47718949,904.0024658,290.7438316
K13D,C100,5696.519223,0.460339644,41.6715629,1197.543659,0.821247548,211920.4098,3.66,3.31551645,730.0309519,370.9046116
K13D,C100,5277.751741,0.44366416,40.72177402,1776.35824,0.773161755,206502.3054,3.58,3.222061923,739.1503799,362.4929785
K13D,C100,5217.856584,0.483413284,40.95179019,1632.952518,0.885688711,221758.1657,3.56,3.243231258,702.460552,386.8030285
K13D,C100,6437.750828,0.439869427,71.10740029,1060.970533,0.988586257,204777.3052,3.62,3.230662671,797.2744907,374.4709298
K13D,C100,6045.190543,0.325732051,42.52960929,1352.843347,0.88256331,160682.0397,3.32,2.796570568,841.0570884,309.225075
XN-90,C100,10091.38132,0.21067173,91.73641171,1548.224715,0.691467895,117169.6997,3.3,2.461781691,982.1378756,290.1218657
K13D,C100,4672.871184,0.545167496,47.3259334,1083.151677,0.988508446,240873.6207,3.52,3.245625945,660.8947217,431.5012884
K13D,C100,4932.189837,0.534716453,50.76677717,1277.300198,0.970429417,240730.187,3.5,3.218802817,676.9265044,428.369216
XN-90,C100,9033.663113,0.330927601,73.548796,1363.098068,0.86277941,163727.3146,3.22,2.677478669,888.2556057,347.3523046
C320,C124,10155.23745,0.593701292,43.70045908,1200.333365,0.993644556,124388.3908,1.14,0.194278157,1176.368182,1116.950468
K13D,C100,8360.225543,0.394167866,68.37615531,1319.738912,0.775675948,191670.7039,3.64,3.212793133,818.8304091,329.8139812
K13D,C100,5075.611109,0.495802468,41.175718,1265.873822,0.837913848,224681.4985,3.54,3.232057959,691.888791,396.8800335
XN-90,C100,10602.94107,0.355038097,63.06575919,1356.373441,0.948851021,174258.6747,3.26,2.761629969,868.453011,355.5290599
XN-90,C100,7720.72965,0.414112447,41.80638141,1052.296338,0.617752338,193658.9299,3.3,2.887204277,799.4157796,396.7644944
K13D,C100,7456.640622,0.402655418,40.9034019,1406.801315,0.899618661,193974.087,3.66,3.256551854,782.5848571,332.7658954
XN-90,C100,10934.71801,0.243387041,49.31614025,1016.977665,0.872206345,130435.1336,3.24,2.527114064,929.8537228,294.4654608
K13D,C100,5981.057362,0.46739963,40.05805388,1589.713812,0.980019705,217583.2321,3.5,3.16686728,724.8409396,373.8796965
T1000GB,C124,4440.843378,0.00041185,91.02408529,1740.575296,0.67610468,121548.8065,1,0.046427838,1159.055582,1159.055582
XN-90,C100,11386.2127,0.287267007,46.1139061,1002.355637,0.63747295,147215.0941,3.16,2.562964937,878.9257302,314.1117382
K13D,C100,6826.512239,0.446390808,43.15133837,1107.670216,0.642428398,208922.6259,3.5,3.147802669,735.8199132,358.5470376
K13D,C100,6089.978879,0.392717352,45.00852746,1170.220043,0.712436278,186242.9917,3.2,2.785775996,771.4631781,343.7111521
K13D,C124,11919.29848,0.018396823,44.81392406,1707.314978,0.739682423,128409.3108,1.4,0.176807452,1570.693121,1206.876448
K13D,C100,7405.806532,0.464939252,60.30677355,1088.229959,0.659699521,217983.6902,3.5,3.158857167,743.6357356,365.5247912
XN-90,C100,11772.59609,0.296563335,59.09256255,1564.687114,0.935109136,130753.8134,3.2,2.511492408,900.2499318,302.5784783
K13D,C100,8611.389379,0.307711111,41.34139735,1741.636111,0.795090702,157788.2391,3.34,2.795920639,858.4932429,289.230049
XN-90,C100,9729.607665,0.227717005,42.61182573,1193.71724,0.92858528,123811.034,3.42,2.650947831,952.1714429,293.5139176
K13D,C100,7253.694711,0.446395754,44.11778872,1464.189189,0.977203359,211906.428,3.24,2.892514797,736.3434823,361.2573648
K13D,C100,5335.233303,0.455348361,45.63968332,1377.188898,0.944968093,209985.1451,3.64,3.287169907,740.8907817,374.5068701
K13D,C100,6932.725504,0.456792565,67.83096643,1550.0869,0.679255788,215984.083,3.5,3.144378915,768.0849395,365.4701906
XN-90,C100,7000.349542,0.363509254,64.22905289,1279.09643,0.867753008,173744.2947,3.42,2.909587116,886.8132653,382.097156
K13D,C100,7925.934425,0.355751836,45.30170298,1146.851526,0.704321257,174659.203,3.36,2.889799152,821.2490533,312.6818726
XN-90,C100,8608.816177,0.310128653,69.71904629,1615.018488,0.959484102,155822.1202,3.28,2.692352959,915.6840791,336.7357026
XN-90,C100,11635.26809,0.288740906,59.24511272,1742.650852,0.655682056,123977.4668,3.18,2.466973321,883.9924145,294.315604
K13D,C100,8481.914045,0.401786253,57.25406817,1258.092596,0.95271106,194668.1089,3.4,2.98535396,807.1836038,334.9701348
K13D,C100,8220.620269,0.33223653,54.53231605,1403.766391,0.970255463,167162.0791,3.42,2.903777712,862.92791,309.9972778
K13D,C124,2747.951184,0.60737966,55.69229162,1154.417526,0.649297962,299591.8759,1.36,1.062866437,890.1880155,650.6224578
K13D,C100,8161.418219,0.327946149,40.35661796,1455.293318,0.819642721,164936.3963,3.4,2.887874607,844.6811674,296.6663291
K13D,C100,11126.72624,0.263642778,51.17088803,1388.488336,0.870827757,138756.2481,3.32,2.675568161,894.189441,263.6992479
K13D,C100,7561.649945,0.332384141,42.29071106,1022.094721,0.877997017,165110.0238,3.46,2.943483871,852.8199029,303.2955914
K13D,C100,10455.70354,0.244311424,59.9294474,1222.96633,0.677714639,133647.3975,3.14,2.459825473,909.0355542,254.9647367
K13D,C100,10496.42592,0.227652544,56.12998375,1743.49442,0.821974517,117737.0647,3.42,2.62845633,931.9402834,248.126064
K13D,C100,9739.784112,0.245854997,60.96984842,1642.864775,0.824644267,134371.7547,3.34,2.656511846,918.4150255,263.3875996
XN-90,C100,10554.8632,0.244585662,76.59185346,1360.632551,0.758938335,130890.8594,3.3,2.580078739,942.3111257,295.9069215
K13D,C100,11702.4669,0.198977485,57.8059117,1197.909449,0.894642847,114964.3672,3.3,2.481574448,940.8977572,228.1096137
K13D,C100,6665.408898,0.426317287,42.05555762,1609.658337,0.799559076,202734.3209,3.5,3.119247536,771.915922,348.2081252
XN-90,C100,7488.271004,0.354998324,44.29306295,1217.913052,0.968019669,170744.7081,3.3,2.791886893,867.5762407,369.901585
XN-90,C100,8471.622607,0.290099844,41.46491067,1007.102902,0.755922364,146416.6258,3.46,2.845103315,900.3109791,332.5654839
K13D,C100,6282.322103,0.387607392,42.21179552,1627.64178,0.67626638,186577.3741,3.54,3.113745029,795.2953316,331.9185516
XN-90,C100,5416.597809,0.497468689,58.52988429,1242.105582,0.842214156,223109.6646,3.58,3.231992817,776.4376587,479.5933823
XN-90,C100,11204.03101,0.226319464,92.82096918,1260.32724,0.896998157,123117.0183,3.36,2.577173743,963.7923461,285.4606339
K13D,C100,11404.34766,0.167012228,76.10840696,1694.652679,0.908672949,88588.71534,2.84,1.795427041,925.3737651,224.7688183
HTA5131,C100,11957.44409,0.159749838,93.79023538,1137.527584,0.957806149,52400.71688,2.66,0.811545105,968.603616,586.0783354
XN-90,C100,11035.04661,0.423222736,66.83349677,1379.507517,0.757017981,199918.3748,3.06,2.661172038,797.3303809,377.8999408
HTA5131,C100,11888.32403,0.155530837,64.90400109,1407.395482,0.849170948,51170.39467,2.72,0.824012064,970.1845094,590.8806025
T1000GB,C124,983.8552798,0.018882867,76.20181275,1264.762281,0.723843034,114432.1524,1.16,0.201859972,1096.420257,886.6984829
T1000GB,C124,6868.092411,0.011034431,75.90477184,1402.136096,0.993634416,122363.0426,1.32,0.084489319,1511.808461,1511.808461
XN-90,C100,10099.13042,0.347757576,59.3795753,1715.768903,0.9410485,165337.2958,3.32,2.792057494,872.8858623,354.0262519
XN-90,C100,11292.27428,0.3068905,95.60682297,1212.765881,0.928335927,154970.4996,3.2,2.61878592,900.7103629,327.0667792
XN-90,C100,11665.19841,0.197640789,59.42668432,1123.08768,0.976738558,112804.8259,3.26,2.405296168,964.1471698,269.971578
XN-90,C100,10088.08037,0.219245757,42.04258744,1654.237082,0.983288994,117557.6074,3.28,2.471073198,950.9549941,281.8415747
XN-90,C124,11286.6031,0.534003813,41.75366024,1783.419844,0.829761532,292887.4086,1.74,1.36851499,1088.032818,560.2679202
XN-90,T1000GB,8856.937353,0.30747897,54.62415013,1520.386876,0.762621448,238155.818,1.22,0.730831729,1164.982698,673.5475907
T1000GB,C124,4997.572944,0.472401309,98.5195417,1066.984384,0.880271471,139802.9996,1.08,0.074150992,1406.207085,1406.207085
T1000GB,C124,6598.754189,0.010051368,85.15215915,1730.987029,0.722175204,122511.0537,1.18,0.054655056,1378.671949,1378.671949
K13D,C124,10986.38817,0.00710893,79.64114335,1689.714198,0.975892266,124863.5588,1.24,0.070566748,1460.195977,1460.195977
T1000GB,C124,3852.469311,0.493425684,89.35489551,1391.283305,0.862853535,140066.1922,1.02,0.068796018,1332.315197,1332.315197
XN-90,C124,10711.30025,0.015012614,99.04582023,1193.717086,0.976999296,127025.6611,1.22,0.085158884,1441.53943,1441.53943
T1000GB,C124,7813.241829,0.002027571,61.76495453,1530.370181,0.698935645,122300.1611,1.26,0.074250657,1450.173356,1450.173356
XN-90,C100,11394.64811,0.255922758,41.72743141,1589.006805,0.968492212,119808.8904,3.12,2.359540751,911.0977877,285.3953326
XN-90,C100,11911.39448,0.298683193,46.69965819,1276.16409,0.714124347,143871.9266,3.22,2.610071929,877.5152665,309.673758
K13D,C124,7767.816503,0.018555836,62.80539003,1284.967439,0.775988723,127825.5261,1.02,0.090835018,1187.710027,1187.710027
T1000GB,C124,6626.757804,0.310913942,92.6985487,1135.382892,0.993805749,134506.178,1.24,0.124660979,1500.199889,1467.920672
XN-90,C124,10298.22123,0.405938457,41.64387461,1079.041675,0.87350649,248524.1143,1.84,1.312347242,1311.344344,559.0116955
T1000GB,C124,6436.778971,0.043081024,47.11734769,1309.336435,0.793170948,123679.4172,1.38,0.158846967,1510.314954,1331.586245
XN-90,C124,11421.40012,0.340066828,41.03734331,1734.008222,0.879532986,228526.0015,1.84,1.228829329,1396.683896,536.7728354
T1000GB,C124,3793.046029,0.487196682,42.32890742,1768.775695,0.799946354,140099.5086,1.3,0.269738553,1443.391224,1171.279089
P120J,C124,11713.63206,0.407901303,40.74330185,1337.590111,0.845841582,241046.4096,1.76,1.230421283,1276.530483,525.6511167
XN-90,C124,11248.96292,0.354104651,41.05044308,1677.029105,0.786089463,233040.7644,1.78,1.189885031,1375.208434,537.177377
T1000GB,C124,6118.856277,0.20423642,98.57625711,1369.933515,0.921541959,130331.5855,1.16,0.074956362,1414.154576,1414.154576
T1000GB,C124,4966.297134,0.489894295,61.29110124,1553.501928,0.738152277,140545.8308,1.08,0.106797572,1367.795438,1348.846584
K13D,C124,6326.590424,0.013209676,46.70147934,1770.337003,0.820992729,126070.4522,1.22,0.151536471,1347.016803,1129.768703
T1000GB,C124,5757.84872,0.02808283,95.50403891,1717.305508,0.898367012,123029.198,1.16,0.053845779,1360.892667,1360.892667
XN-90,C124,10188.93492,0.009329359,67.29925245,1724.191317,0.715076236,125471.8854,1.3,0.098211992,1507.906072,1507.906072
T1000GB,C124,10998.05274,0.11030452,61.92898735,1178.522377,0.709621798,127023.824,1.42,0.172957692,1584.040827,1445.741231
XN-90,C124,11563.53825,0.044867951,40.71242681,1028.757775,0.785048538,135952.6842,1.32,0.241239501,1466.603854,867.8923773
T1000GB,C124,7059.881521,0.143941266,96.19043218,1425.909578,0.695377379,128143.1549,1.16,0.067750493,1399.642977,1399.642977
T1000GB,C124,5795.556519,0.019259624,40.07845203,1757.820028,0.639003842,122816.3318,1.42,0.19867,1499.992705,1177.481964
P75S,C320,11194.21545,0.011880972,55.20497088,1177.068456,0.873919985,127073.787,1.28,0.215909065,1352.180648,1285.846348
T1000GB,C124,11755.45556,0.053444071,51.94300645,1585.226098,0.911346531,124820.2232,1.54,0.191167868,1683.615279,1495.752795
XN-90,C124,11425.98161,0.305272799,40.54193325,1250.501194,0.679992844,216855.8264,1.86,1.190744766,1451.318969,535.2717514
T1000GB,C124,7167.711908,0.448452029,97.580203,1640.23385,0.787788244,139515.167,1.24,0.140836081,1533.500377,1475.311179
T1000GB,C124,5808.476656,0.130778908,87.99530015,1377.298844,0.94602268,127253.2969,1.12,0.062676357,1345.479195,1345.479195
T1000GB,C124,10782.3213,0.128423344,74.30900931,1246.575063,0.649962316,127921.1486,1.44,0.183464648,1607.374455,1457.064918
XN-90,C124,10159.60761,0.011007585,53.50823094,1192.752352,0.703168525,125565.3107,1.28,0.110646112,1468.302842,1428.261751
T1000GB,C124,11772.44063,0.003956996,67.47363029,1356.510805,0.637169567,122548.6101,1.52,0.114179256,1722.813782,1689.753215
T1000GB,C124,6055.246621,0.497596051,48.50895787,1571.444467,0.822430615,141277.8862,1.28,0.217372224,1501.25806,1323.351001
XN-90,C124,11915.98681,0.035816479,72.65546993,1385.895286,0.961426548,133445.9831,1.48,0.231401768,1666.204185,1067.215225
T1000GB,C124,11575.78768,0.14121614,45.00651862,1032.156129,0.657257455,128373.983,1.46,0.240184306,1565.925992,1379.75473
T1000GB,C124,8211.441277,0.377414613,92.09130504,1189.831949,0.687770533,137046.87,1.2,0.125305718,1472.834876,1442.804597
XN-90,C100,8361.218125,0.48370447,75.91638558,1369.777855,0.791402755,223873.8945,3.42,3.068903962,786.0123742,435.963648
K13D,C100,6938.430474,0.374956687,52.67373724,1225.124656,0.79918582,181276.5709,3.56,3.101155495,831.7775848,333.1925988
C320,C124,6546.888218,0.003495498,74.83325985,1778.71995,0.784792651,122082.101,1.2,0.066680837,1383.579845,1383.579845
XN-90,C100,11009.89383,0.412414056,42.60986914,1340.284763,0.960832173,196496.4364,3.2,2.795829907,794.1798289,372.1727804
XN-90,C100,8781.014023,0.377940746,41.07803951,1503.666893,0.718066011,182042.2388,3.28,2.826625005,825.3339904,370.0436924
T1000GB,C124,5342.631041,0.598037181,51.7538254,1419.215348,0.831199475,144487.0158,1.26,0.204251541,1525.419442,1354.051221
T1000GB,C124,7424.652549,0.436028889,96.02294975,1538.560721,0.89642024,139314.1041,1.2,0.125756199,1496.573127,1448.162007
T1000GB,C124,7778.036028,0.699097885,82.18485633,1608.925258,0.744939473,148460.8127,1.22,0.170895742,1557.508707,1481.920369
XN-90,C124,9893.721027,0.095299088,42.73734356,1194.708729,0.968923474,151263.455,1.58,0.50577314,1624.912663,624.2536506
XN-90,C124,11888.97362,0.025291242,79.45641511,1510.271488,0.863742623,130345.0923,1.34,0.150190957,1550.857695,1275.529516
T1000GB,C124,10675.98844,0.083726369,56.25765496,1054.286324,0.980923965,125954.9343,1.54,0.211687336,1673.075343,1460.557524
T1000GB,C124,7294.407696,0.535769289,54.79530593,1210.487566,0.862191372,142572.6778,1.26,0.197029295,1515.505799,1389.926746
T1000GB,C100,9447.605927,0.987846268,41.58897927,1465.980951,0.873464718,156875.5107,1.22,0.233471941,1547.620931,1442.163589
C124,C124,11868.44789,1,42.23968765,1334.553346,0.718358742,122560.1846,1.68,0.210975703,1800.438889,1540.344905
T1000GB,C124,8308.823697,0.000658084,91.96172428,1288.874206,0.70566295,122340.6295,1.32,0.051409812,1552.001222,1552.001222
C124,C124,11968.10567,1,41.93442566,1233.4805,0.822797388,122436.5153,1.72,0.223191316,1832.640394,1566.29332
P75S,C320,10946.57216,0.048630958,50.17060001,1027.758235,0.831464141,131986.9288,1.24,0.248525037,1308.617354,1107.165941
T1000GB,C124,7696.019845,0.71696495,52.4237049,1605.196354,0.679574911,149090.7914,1.22,0.196966288,1525.249057,1418.630563
C124,C124,11726.92351,1,40.42082957,1234.442108,0.960025352,122367.1132,1.82,0.285323997,1877.938721,1541.479988
K13D,C124,10975.28892,0.036768937,67.96416126,1187.692773,0.792037746,133889.8762,1.26,0.179665396,1446.458665,989.7095925
P75S,C320,10410.03961,0.093237521,41.23652126,1365.627859,0.718467573,137134.0394,1.32,0.383085335,1284.828927,873.7904943
K13D,C124,9494.884288,0.042096984,46.51083318,1723.542434,0.968105499,135674.6577,1.26,0.225577488,1403.449203,839.4150593
T800H,C124,10774.64054,0.004598208,41.74072639,1090.897476,0.956321987,122679.7182,1.64,0.201505844,1764.740577,1496.423789
T800H,C124,11129.76677,0.050465325,48.02607731,1687.782448,0.761029852,124879.6369,1.54,0.209194798,1661.904704,1421.65567
C124,C124,9573.936685,1,50.50239411,1354.171725,0.971336011,122247.5343,1.54,0.134824287,1717.792662,1608.630502
C124,C124,9934.997547,1,40.0613268,1601.08417,0.634685771,122454.7217,1.54,0.164123141,1684.826178,1467.837328
P75S,C320,10516.79771,0.002811971,51.29164321,1172.29592,0.882866319,126074.3665,1.28,0.200005953,1361.595653,1304.869774
T800H,C124,11263.54737,0.03087697,96.16611636,1742.646605,0.978466803,123991.4897,1.48,0.121493682,1684.432221,1634.692677
C124,C124,11893.7404,1,47.19810028,1620.497188,0.67212233,122489.3391,1.64,0.177389682,1791.541712,1591.488201
C124,C124,11694.93511,1,40.28079183,1477.627464,0.739741425,122506.589,1.66,0.201771201,1786.42636,1518.964935
C124,C124,9955.765271,1,40.49429934,1315.689358,0.761835178,122269.073,1.62,0.195145567,1742.156307,1466.411232
C124,C124,11987.68902,1,40.8306672,1574.312507,0.987570512,122561.5514,1.72,0.229870902,1826.325341,1542.493471
C124,C124,11967.52708,1,46.9323829,1145.783202,0.989150347,122519.8518,1.8,0.260296984,1886.441853,1615.469706
C124,C124,11978.89139,1,79.07929802,1204.180366,0.988625991,122547.121,1.64,0.132539551,1847.34938,1785.040514
C124,C124,11335.38336,1,40.41083268,1223.702416,0.945717126,122406.5954,1.74,0.23765671,1838.967272,1540.628077
T800H,C124,11810.90918,0.004172265,41.48844502,1387.202267,0.982316291,122679.4084,1.7,0.223944216,1810.816503,1543.960033
C124,C124,11764.7101,1,42.03884819,1154.509011,0.925633838,122413.9939,1.74,0.238965792,1837.475923,1540.499035
C124,C124,11853.80188,1,44.56921959,1432.318259,0.89820249,122521.4428,1.72,0.22088837,1836.733197,1588.468628
C124,C124,11878.3053,1,42.02110771,1384.830321,0.970660133,122380.3014,1.82,0.290319048,1872.02816,1539.599099
C124,C124,11505.60856,1,40.35692157,1133.554897,0.914921685,122545.9473,1.74,0.236930392,1841.95089,1543.194807
C124,C124,11951.50131,1,80.50084998,1619.093888,0.921683053,122525.6887,1.6,0.121806562,1811.16669,1762.415155
C124,C124,11970.54084,1,89.3583135,1226.135712,0.92371386,122411.2881,1.6,0.115612207,1817.058217,1784.577992
C124,C124,11968.54471,1,89.04868547,1051.207819,0.906793015,122442.3974,1.54,0.092585893,1772.248534,1772.248534
P75S,C320,10951.25815,0.006207681,46.49660914,1189.139492,0.872829997,126381.6276,1.26,0.190896972,1351.149808,1287.579208
C124,C124,11981.58653,1,57.54597239,1560.586228,0.919715737,122508.7458,1.72,0.192908226,1870.820979,1687.736605
P75S,C320,11992.62097,0.140434865,62.44922546,1110.638416,0.793378721,142952.1643,1.26,0.403277374,1224.703537,713.6940648
C124,C124,11490.00786,1,40.77228703,1326.21783,0.96430734,122386.6407,1.74,0.235738422,1841.015213,1563.360671
C320,C124,4103.076429,0.003963202,88.41885858,1019.635337,0.617173932,120755.4847,0.92,0.039968339,1062.686498,1062.686498
HTA5131,C320,3574.711124,0.979133355,47.46102922,1677.36827,0.80151406,127651.5642,0.94,0.11389258,1054.539043,1038.548429
K13D,C124,10895.50654,0.050702235,42.963183,1106.499184,0.946491677,138616.0337,1.44,0.310205426,1566.076427,773.1171973
C124,C100,10037.73149,0.3259787,47.46099852,1688.627138,0.886253215,63894.96227,2.12,0.336480997,1139.578794,931.6270397
C320,C124,965.9822582,0.325804096,62.91092236,1001.462351,0.710036153,115100.0149,1.22,0.245961768,1121.11815,848.4706897
C320,C124,11994.02718,0.880954049,51.91554415,1472.688147,0.989469141,125231.7496,1.14,0.163428588,1222.977466,1192.356229
C320,C124,8277.780181,0.01859952,99.99301632,1710.829954,0.999676848,122401.698,1.34,0.076162296,1546.95881,1546.95881
C320,C124,654.8276244,0.004755166,56.7238632,1617.494442,0.921699719,110336.9117,1.62,0.65776909,1061.69587,612.9214934
K13D,C100,7147.552754,0.381511861,45.7713647,1077.661958,0.944705666,183575.9825,3.4,2.959812818,808.0779444,329.8564944
XN-90,C100,9872.088022,0.369661375,85.69075246,1499.299299,0.672479297,179616.1293,3.26,2.783587329,855.713999,364.4996247
T300,C100,11661.48506,0.531161489,66.30339636,1266.468179,0.650548271,78752.40819,2.66,1.743044488,722.1245479,638.0112113
K13D,C100,4677.278425,0.533912941,43.64086535,1569.420932,0.633334642,240121.1651,3.82,3.55663609,632.3924888,414.7482892
T300,C100,11978.94577,0.019320467,42.68591228,1101.446149,0.979223244,41151.97796,2.72,0.303655119,994.3737128,690.4760439
C320,C124,11539.77951,0.601764427,44.97107582,1607.206537,0.997688357,124594.6416,1.12,0.200874495,1145.181129,1108.234739
C124,C100,11888.88119,0.215163222,64.26186582,1544.383705,0.944204594,54277.16073,2.48,0.502913976,1073.106159,910.3383332
C124,C100,11317.65598,0.428154093,43.60814595,1413.041489,0.754460015,71561.82927,1.96,0.292305633,1193.432595,1001.788861
P75S,C320,10540.10167,0.008432131,49.44992259,1034.74972,0.966383308,126700.9441,1.26,0.189760939,1356.002995,1288.254311
K13D,C124,11949.14655,0.004305199,41.93891381,1675.853679,0.761857171,123755.0915,1.56,0.180018539,1707.79732,1459.048471
XN-90,C100,6245.842344,0.59874866,58.31889513,1111.403009,0.801738063,266263.3365,3.26,3.00845774,669.7648148,527.3101901
K13D,C100,11902.06464,0.228664685,49.72994627,1359.717704,0.734141575,116920.7352,3.34,2.564729946,906.4514465,244.6192796
K13D,C100,4235.136632,0.568177561,42.5265385,1372.052891,0.896212721,250560.7376,3.76,3.513669194,617.2082855,446.8160022
XN-90,C100,10058.09828,0.360622528,64.28351722,1609.315737,0.761933708,175563.6018,3.26,2.771951063,856.8362926,359.9189821
K13D,C100,5799.862003,0.553056045,65.08331499,1448.878395,0.830221658,252895.2915,3.24,2.971546119,678.9072256,425.1435922
XN-90,C100,11388.17474,0.304603498,56.61262834,1794.561478,0.920344237,129182.0635,3.28,2.59113526,889.8896863,301.8335123
XN-90,C100,7973.927155,0.284329045,75.46038986,1038.563663,0.927917821,143969.3067,3.08,2.439284934,922.4330386,330.9709854
XN-90,C100,8663.899744,0.351737166,87.69431077,1591.768962,0.983830047,171728.9274,3.28,2.761150358,891.0149246,363.7135372
XN-90,C100,9464.930664,0.39734221,50.33192951,1721.350311,0.95366647,190749.5476,3.32,2.886617127,826.6758704,381.005974
K13D,C100,5233.404402,0.577895824,58.55486039,1798.5165,0.868972244,263514.581,3.38,3.131161218,655.7264745,446.1019541
XN-90,C100,2324.06659,0.498440753,89.59632048,1085.563866,0.689243342,202008.497,1.06,0.77681312,572.0615588,535.0679949
K13D,C100,4528.506875,0.590837933,56.46573321,1504.573577,0.757885053,263680.1478,3.46,3.225846326,617.4167548,460.4411506
K13D,C100,5752.483944,0.458918614,46.89472138,1320.941706,0.938565429,212284.7832,3.7,3.346305324,750.8399769,377.7131863
K13D,C100,6464.991059,0.448283502,57.85976389,1163.461931,0.964957734,209051.5851,3.58,3.205727058,782.423518,368.6290815
K13D,C100,7637.095385,0.605601404,92.73457283,1697.355065,0.626470809,283117.959,3.22,2.996390717,633.0780368,426.6354243
K13D,C100,7065.066794,0.421995046,52.13284067,1306.799128,0.791624209,200849.6981,3.54,3.147548673,788.2373046,348.1494296
K13D,C100,4891.432468,0.522593324,44.11412249,1295.825138,0.668797499,235118.9283,3.66,3.381243343,655.4096636,409.2365016
K13D,C100,6416.157541,0.342260303,40.7453379,1783.698138,0.648670127,168154.4887,3.4,2.913987085,817.2525314,312.1317589
K13D,C100,6449.247643,0.593836546,46.74292242,1311.181898,0.812709224,271311.1792,3.46,3.232141009,618.2069144,432.5813133
K13D,C100,5194.990225,0.563125912,66.49839172,1745.983148,0.790952944,256973.626,3.42,3.160409464,667.0792122,448.4254277
XN-90,C100,9405.259718,0.319085157,58.77819737,1769.214474,0.779505573,159658.2916,3.42,2.862166237,890.6278553,339.4703806
XN-90,C100,9001.777945,0.266621504,40.96443355,1321.079839,0.628714341,138866.6223,3.5,2.844691989,910.0041001,310.6266941
XN-90,C100,11797.29486,0.286958442,53.81506712,1665.21459,0.698543292,123946.044,3.2,2.483645392,887.8931972,295.0251247
K13D,C100,4301.317622,0.543199738,40.16410587,1520.416989,0.917667191,241784.0334,3.64,3.381717358,624.4861895,427.45742
K13D,C100,4346.639248,0.588878882,48.30071777,1740.193261,0.890755889,263508.3397,3.54,3.31013713,605.707833,462.4802035
K13D,C100,11710.00375,0.454501781,40.51422678,1532.944058,0.631100972,205184.1512,3.14,2.793001156,711.9866331,316.5826795
K13D,C100,5176.849138,0.494397412,49.27908957,1674.3252,0.996944983,227235.7712,3.78,3.460769233,725.4064952,400.4035494
K13D,C100,6005.662637,0.333215584,40.32234825,1655.164512,0.955380963,164113.9914,3.58,3.063282299,848.0060441,315.8492074
K13D,C100,6610.909533,0.383435352,52.74366135,1449.515753,0.966733833,184956.9867,3.6,3.149293209,833.6136988,340.540703
K13D,C100,5712.670975,0.40723604,40.35656725,1369.172224,0.969476995,191758.5145,3.6,3.191987452,782.3988005,343.5143759
P75S,C320,11182.84031,0.043750871,42.69378641,1428.722332,0.680359386,130694.6141,1.26,0.258039171,1309.508839,1121.91521
T1000GB,C124,7627.159129,0.882500227,44.34598114,1274.308974,0.669082758,154344.1542,1.24,0.2297889,1559.201778,1418.758657
